0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018-09-12,10073.012,10159.008,9868.596,9890.106,9847.453,10469.268,11025.4,12154.227,12769.366,12992.337,12900.041,12194.229,12079.65,12909.647,13283.252,13418.946,13234.179,13735.335,13210.11,12625.68,12801.719,12370.584,11631.204,10923.68
2018-09-13,9679.974,10086.662,10155.953,9942.961,9994.612,10626.786,11435.776,12423.459,13155.421,13357.072,13370.184,12266.276,12415.214,13164.794,13358.717,13380.412,13566.201,13809.542,13165.989,12646.16,12768.961,12346.768,11629.435,10654.366
2018-09-14,10255.004,10011.065,9746.192,9677.631,9571.464,10115.502,9940.723,11751.625,12326.432,12700.046,12694.222,11784.279,12005.158,12771.313,12825.063,12925.947,12839.238,13210.063,12557.68,12011.592,12147.305,11894.733,11038.366,10433.319
2018-09-17,11006.418,10710.584,10555.018,10307.304,10187.899,10630.502,10709.926,12246.918,12790.046,12826.387,12783.029,11679.801,11700.821,12223.222,12554.404,12646.806,13162.318,13720.949,12464.936,11858.438,11941.258,11391.264,10847.566,10041.362
2018-09-18,10034.494,9790.414,9692.7,9652.684,9586.599,10318.32,10491.767,11788.283,12236.125,12559.664,12574.08,11491.947,11045.062,12117.104,12584.193,12867.23,13480.938,14074.118,12722.394,11861.189,11833.107,11507.09,10592.112,9917.217
2018-09-19,9881.947,9658.793,9431.315,9307.746,9313.048,10105.547,10492.752,11545.525,11986.865,12154.327,12491.435,11273.321,11156.04,12052.989,12531.353,12769.268,13088.698,13947.699,12926.711,12065.398,12140.239,11496.395,10813.669,10099.528
2018-09-20,9579.77,9617.61,9540.616,9418.444,9404.335,10348.935,10746.671,12001.218,12644.45,12867.667,12891.07,12037.933,12132.556,12769.552,13181.728,13086.953,13011.677,13724.631,12747.851,12243.191,12341.389,11725.829,11077.147,10213.118
2018-09-21,10186.7,9984.531,9886.59,9853.274,9914.797,10548.092,10895.413,12087.349,12850.558,13124.341,13106.939,12440.706,12578.194,13242.911,13346.778,13354.532,13421.218,13656.003,12873.646,12399.978,12462.541,12349.89,11729.517,10803.125
2018-09-24,10265.386,9656.614,9479.571,9423.686,9465.053,10331.376,10680.961,12343.666,12980.433,13377.416,13273.539,12573.207,12844.041,13405.568,13510.076,13405.468,13029.084,13572.8,12725.764,12231.933,12636.573,12690.04,12035.529,11372.773
2018-09-25,10603.6,10377.943,10249.322,10087.536,10111.555,10709.95,11038.195,12546.449,13207.827,13552.555,13645.266,12790.174,13116.172,13792.083,13914.518,13876.126,13629.042,14286.309,13357.68,13046.176,13365.574,13149.287,12433.434,11325.92
2018-09-26,9787.108,9548.924,9442.454,9303.492,9122.383,9805.654,10206.718,11782.6,12381.394,12763.284,12726.378,11954.784,12332.063,12309.659,12456.521,12500.188,12669.943,12870.651,11669.709,11411.941,11606.736,11299.959,10823.051,10034.466
2018-09-27,10999.954,10518.589,10382.623,10383.659,10345.269,10898.516,11133.967,12487.353,13048.222,13193.062,13077.632,11961.893,11809.842,12399.849,12466.426,13021.206,13235.145,14341.824,12600.876,12154.708,12145.795,11471.405,10943.917,10282.665
2018-09-28,8991.642,8550.407,8743.877,8688.667,8771.491,9316.009,9700.407,10696.05,10950.583,10967.182,10883.615,9665.476,9664.518,10317.005,10651.45,11032.127,11877.568,12964.583,11146.149,10304.903,11061.154,9461.883,8914.761,8153.533
2018-10-01,8718.302,8575.012,8593.557,8471.934,8630.361,9677.629,10070.325,11509.185,12092.255,12350.38,12427.143,11219.872,11297.662,12076.84,12431.95,12731.554,12920.891,14149.09,12465.153,11654.644,11710.809,11097.251,10388.683,9710.39
2018-10-02,9735.903,9631.433,9583.817,9519.233,9570.393,10425.924,10756.142,11852.114,12385.794,12612.874,12679.981,11607.438,11680.508,12485.089,12796.461,13020.384,13335.178,14529.232,12957.295,12039.298,12007.644,11324.297,10797.23,9977.632
2018-10-03,9706.15,9634.152,9610.833,9636.225,9610.072,10462.479,10750.157,11668.556,12347.813,12690.898,12536.446,11423.016,11540.783,12346.847,12708.193,12694.397,13394.31,14519.032,12770.173,12023.35,12120.523,11498.54,10735.949,9952.592
2018-10-04,9814.254,9695.342,9770.854,9650.306,9795.782,10538.271,10775.947,11960.804,12487.506,12813.466,12784.745,11628.196,11743.476,12425.85,12803.446,13045.588,12223.516,14514.017,12827.64,12065.246,11966.592,11383.05,10657.194,9813.465
2018-10-05,9761.713,9613.376,9581.736,9588.007,9505.461,10549.858,10739.156,11960.786,12636.441,12894.641,12750.342,11818.17,11982.82,12555.218,12942.176,13294.161,13410.714,14433.733,12887.793,12118.182,12194.902,11654.436,11035.721,10054.203
2018-10-08,9622.954,9408.553,9347.565,9096.301,9330.563,10206.356,10528.348,12044.15,12833.223,13469.348,12849.997,11754.018,11681.299,12709.545,13162.347,13102.869,13458.847,14766.385,12783.606,12086.154,12170.998,11562.518,10982.735,10419.949
2018-10-09,10133.971,9944.177,9887.512,9894.142,9997.697,10557.578,10918.273,12180.977,12810.366,12889.088,12857.432,12030.418,12203.983,12971.694,13108.296,13265.832,13763.199,14898.535,12762.852,12231.988,12295.707,11890.828,11157.163,10238.034
2018-10-10,9688.925,9554.431,9335.578,9274.814,9523.206,9996.684,10359.249,11152.928,11659.031,11685.259,11684.745,10250.576,10266.839,11045.69,11402.503,11961.257,13140.548,14037.948,11862.449,11075.643,10901.198,10272.342,9502.149,9135.122
2018-10-11,8885.482,8645.965,8613.756,8638.839,8803.132,9961.581,10129.941,11250.339,11577.746,11733.183,11618.651,10338.624,10373.523,11388.85,11749.705,12195.29,13326.397,14894.265,12448.606,11421.928,11230.866,10527.775,9742.285,9345.072
2018-10-12,8914.526,8840.141,8844.609,8901.753,9045.383,10208.629,10694.805,11279.793,11604.623,11794.107,11705.633,10839.112,10598.266,11585.881,11919.492,12273.117,13286.837,14822.107,12266.76,11280.87,11043.014,10466.88,9878.877,9124.058
2018-10-15,8888.055,8755.346,8724.457,8717.455,8944.418,10296.935,10643.151,11896.159,12622.578,12897.998,12822.774,11903.362,11958.509,12731.246,13136.668,13414.796,13862.928,15124.615,13498.085,12280.93,12116.688,11578.718,10726.083,9766.321
2018-10-16,9603.929,9476.561,9364.949,9340.729,9273.41,9997.983,10459.945,11454.48,11925.88,12002.613,11884.843,10566.658,10665.66,11427.907,11786.642,12363.193,13820.807,14427.865,12107.272,11383.649,11234.019,10666.874,9991.315,9336.688
2018-10-17,9130.268,9013.988,9003.418,8960.235,9063.801,9947.281,10680.917,11337.807,11543.699,11689.92,11566.559,10338.748,10255.821,11130.2,11456.478,12080.752,13391.885,14237.403,12024.803,11263.69,11016.389,10282.972,9720.098,8838.99
2018-10-18,8867.274,8810.9,8796.885,8850.395,8924.459,9980.423,10419.495,11213.154,11441.56,11539.254,11610.288,10286.753,10167.148,11224.384,11479.22,12189.619,13626.672,14539.253,12359.363,11329.914,11103.88,10255.621,9596.62,8886.507
2018-10-19,8900.584,8828.166,8858.747,8867.36,8898.615,9829.914,10372.486,11289.217,11523.276,11618.061,11429.317,10353.634,10365.552,11272.26,11683.94,12169.69,13314.904,14697.122,12158.184,11290.593,11220.284,10372.375,9604.421,8948.998
2018-10-22,8851.852,8676.874,8530.762,8730.942,8640.378,9784.746,10483.031,11858.311,12302.585,12583.239,12547.481,11368.575,11387.891,12179.691,12316.373,12806.886,14216.07,14652.555,12445.02,11568.167,11380.502,10776.307,10100.371,9349.969
2018-10-23,9261.892,9147.295,9288.61,9250.462,9277.777,9886.782,10369.247,11401.774,11955.886,12127.397,12096.587,11031.76,11005.722,11958.258,12182.176,12623.557,14199.531,14751.292,12192.614,11377.345,11203.061,10358.415,9871.632,9154.043
2018-10-24,9077.119,9060.661,9100.068,8910.994,8976.798,9770.03,10039.077,10757.319,11428.833,11600.221,11624.96,10571.448,10338.85,11418.752,11794.823,12420.942,13509.486,14958.315,12703.841,11477.696,11411.515,10813.6,10246.376,9635.506
2018-10-25,9317.454,9239.212,9166.022,9230.163,9310.899,10164.517,10656.579,11658.876,12169.033,12456.642,12358.132,11172.665,11333.247,12335.7,12545.585,12879.249,13862.709,15342.097,12771.156,11915.534,11850.24,11200.118,10542.735,9976.99
2018-10-26,9613.451,9490.325,9459.932,9512.541,9529.233,10407.835,10748.064,11934.715,12293.443,12708.314,12700.791,11466.875,11543.099,12334.104,12584.005,12898.478,13637.439,15125.51,12656.136,11903.26,11921.977,11014.273,10418.71,9760.259
2018-10-29,8425.85,8295.978,8417.615,8419.02,8726.36,9821.033,10376.603,11452.019,11866.434,12114.177,12048.054,11071.23,11109.904,11910.578,12332.707,12566.608,13528.958,14988.428,12235.269,11539.968,11486.205,10721.421,9944.757,9354.656
2018-10-30,9236.662,9148.413,9069.836,9118.496,9195.31,10116.782,10509.451,11428.017,11725.689,11635.086,11828.432,10682.28,10976.831,11952.478,12015.378,12399.644,13315.924,14756.614,12075.753,11317.691,11158.039,10546.778,9764.76,9182.659
2018-10-31,9335.209,9219.869,9057.981,9085.993,9234.901,10162.96,10375.148,11405.247,11624.242,11782.966,11732.737,10396.404,10581.965,11631.414,11766.776,12122.484,13116.373,14812.143,11672.163,11012.958,10892.751,10288.774,9629.946,8978.455
2018-11-01,8598.605,8572.744,8498.364,8510.207,8941.522,10020.508,10276.509,10995.095,11430.599,11599.099,11412.754,10475.281,10479.55,11402.446,11572.57,12253.528,13197.387,14854.686,12142.396,11309.536,11168.161,10535.512,9595.677,8995.406
2018-11-02,8960.43,8870.076,8899.521,8875.964,9026.393,10123.979,10276.657,10981.606,11491.494,11662.264,11504.807,10521.594,10557.449,11568.294,11879.573,12269.6,13320.034,14661.272,11940.385,11215.967,10901.522,10284.024,9671.538,8887.913
2018-11-05,8817.172,8685.182,8501.101,8495.277,8802.956,10064.428,10376.236,11517.314,11864.534,11681.261,11549.953,11215.165,11376.323,12355.962,12637.408,13146.517,13596.181,15032.682,11911.151,11387.789,11627.899,10860.136,10107.239,9883.996
2018-11-06,9495.942,9321.865,9289.001,9337.934,9536.29,10602.995,10834.693,11912.779,12331.699,12422.295,12306.149,11421.118,11440.243,12416.982,12734.142,13123.873,14023.565,15474.493,12762.153,12029.059,11926.635,11388.074,10517.056,9831.473
2018-11-07,9737.456,9608.163,9579.139,9552.582,9653.409,10680.663,10996.079,12192.616,12788.851,12743.287,12763.448,11698.661,11615.274,12536.007,12897.082,13373.968,14173.67,14960.943,12718.149,11996.015,11982.967,11152.349,10389.369,10026.283
2018-11-08,9868.787,9753.889,9752.916,9730.72,9795.865,10720.582,11104.387,11899.781,12110.022,12069.619,11862.299,10882.166,10831.229,11613.209,12082.947,12646.556,13802.097,14402.175,12266.12,11323.391,11377.343,10612.33,9686.241,9482.593
2018-11-09,9188.387,9139.22,9240.986,9113.972,9280.627,10404.047,10953.946,11670.482,11884.236,11703.013,11485.922,10453.664,10528.072,11387.331,11850.019,12409.168,13735.789,14338.44,12007.862,11402.131,11460.226,10475.787,9693.926,9287.974
2018-11-12,8337.374,8428.664,8365.991,8434.909,8477.226,9785.984,10310.969,11245.162,11855.383,12024.965,12035.235,11152.903,10882.388,11407.454,12158.529,12652.725,13999.347,14960.385,12816.37,11793.357,11692.177,11102.184,10122.679,9367.583
2018-11-13,9261.412,9148.115,9276.473,9309.954,9343.354,10552.666,10898.245,11767.527,12019.367,11947.852,11897.77,10804.984,10894.916,11991.711,12228.787,12816.634,14192.251,15143.141,12611.278,11737.01,11721.608,10970.453,10169.622,9502.417
2018-11-14,9569.393,9531.223,9482.602,9466.333,9717.196,10561.909,10992.815,11827.29,12323.433,12350.629,12292.04,11360.524,11258.033,12119.385,12526.843,12918.285,14095.129,15250.33,12664.545,12054.796,12167.964,10877.443,10385.562,9667.822
2018-11-15,9471.834,9418.752,9403.53,9420.393,9634.511,10504.406,11001.755,12007.929,12337.613,12356.388,12343.937,11344.11,11438.188,12333.35,12622.42,13171.52,14106.369,15388.825,12651.788,12044.277,12012.212,11225.38,10330.328,9746.133
2018-11-16,9571.269,9509.517,9656.37,9424.357,9575.659,10413.537,10893.453,12027.7,12224.601,12324.368,12268.952,11480.741,11528.453,12479.427,12655.852,13295.805,14054.878,15128.236,12647.671,11860.124,11895.941,11314.967,10436.153,9935.881
2018-11-19,8671.218,8692.643,8668.242,8600.644,8883.17,9893.862,10597.691,12206.406,11776.293,11842.531,11117.906,10669.384,10356.716,11528.452,11849.192,12500.597,13862.764,14328.072,12275.278,11031.628,11168.957,10583.463,9833.523,9374.357
2018-11-20,8513.153,8421.728,8447.277,8502.286,8616.491,9501.469,10340.869,11093.807,11406.17,11540.139,11548.235,10497.973,10624.068,11608.004,11994.785,12556.044,13643.36,14468.438,11799.19,11181.649,11327.97,10433.002,9736.335,9020.258
2018-11-21,9499.181,9487.716,9477.667,9496.031,9616.597,10577.315,10946.027,11767.064,12436.511,12414.38,12510.212,11532.381,11459.581,12308.103,12684.432,13080.389,13969.743,14985.821,12293.239,11379.997,11305.146,10645.532,9768.195,9241.796
2018-11-22,9056.697,8975.246,8815.787,8727.722,8884.516,9848.053,10314.653,11167.859,11553.345,11234.372,11173.626,10124.627,10032.202,10969.144,11087.103,11924.467,13120.959,14307.982,12027.831,10807.443,10778.491,10275.168,9627.04,8993.451
2018-11-23,8671.376,8590.273,8493.93,8653.629,8821.873,10080.583,10654.201,11229.319,11548.667,11514.673,11501.167,10374.492,10392.765,11309.964,11639.952,12178.405,13327.38,14713.286,11996.616,11287.103,11083.271,10330.074,9545.515,8996.425
2018-11-26,8257.603,8098.387,8159.235,8214.357,8622.575,9622.084,10347.672,11166.373,11551.436,11382.82,11472.064,10515.374,10510.97,11416.985,11810.268,12356.387,13447.932,14612.996,12209.693,11626.407,11262.789,10457.84,9790.74,9123.929
2018-11-27,8921.451,8893.721,8910.047,8988.638,9339.574,9935.889,10274.98,11165.104,11738.77,11418.96,11547.371,10504.151,10361.831,11195.984,11735.508,12271.132,13742.133,14779.793,12593.123,11541.487,11255.531,10457.212,9946.515,9273.645
2018-11-28,9079.166,9062.826,9056.96,9075.588,9396.236,10227.092,10857.625,11475.487,11666.277,11522.042,11729.431,10654.177,10803.116,11634.221,11997.139,12566.147,13959.031,15115.521,12385.277,11520.637,11372.504,10525.834,9815.564,9272.004
2018-11-29,9230.313,9125.279,9119.921,9184.138,9237.879,10168.248,10931.739,11347.822,11657.564,11560.795,11812.465,10667.347,10862.229,11680.88,12160.336,12704.481,13989.037,15286.145,12532.499,11879.652,11564.52,10576.945,9879.331,9334.974
2018-11-30,9166.585,9022.421,9003.449,9164.316,9454.381,10527.329,11080.728,11750.025,12078.592,11950.359,11971.485,11008.281,10874.578,11773.855,12194.841,12846.117,13913.927,14945.638,12364.569,11679.496,11563.947,10872.407,10121.067,9364.699
2018-12-03,8657.172,8565.781,8560.572,8539.054,8853.202,9866.2,10560.496,11626.415,12100.04,12127.835,12161.278,11005.668,11108.798,12005.52,12348.483,12816.806,13771.778,15305.246,12413.394,11898.517,11519.928,10833.411,10104.125,9647.977
2018-12-04,9406.737,9299.11,9344.5,9297.37,9487.996,10311.117,11079.359,11990.763,12329.461,12387.438,12348.501,11161.163,11301.672,12265.857,12558.217,13025.02,14171.167,15140.609,12521.217,11997.466,11954.64,11169.793,10255.496,9796.756
2018-12-05,9507.757,9447.561,9376.069,9406.399,9586.819,10533.63,10850.975,11932.263,12452.543,12457.798,12358.308,11467.921,11378.473,12350.868,12808.394,13135.229,14553.933,15310.454,12666.049,12121.138,11867.973,10964.935,10305.778,9768.086
2018-12-06,9537.182,9468.835,9463.588,9503.489,9766.096,10518.941,11266.425,11840.997,12525.187,12440.045,12619.073,11579.316,11664.009,12396.759,13002.711,13137.382,14089.851,15148.416,12558.641,11842.948,11838.989,11212.93,10467.507,9871.001
2018-12-07,9867.881,9609.598,9537.672,9650.12,9822.719,10682.001,11296.97,12165.614,12364.016,12213.677,12372.556,11270.399,11222.166,12109.502,12282.698,12871.702,14476.973,14403.754,11991.938,11701.626,11372.674,10554.31,9840.831,9297.563
2018-12-10,7958.673,7982.371,7946.67,7991.281,8218.19,9628.97,10866.09,11370.998,11400.656,11393.649,11527.257,10383.475,10312.572,11224.688,11333.055,12279.723,13984.288,15049.56,12571.407,11791.876,11273.176,10239.816,9422.591,8918.911
2018-12-11,8715.772,8651.663,8682.556,8734.28,8984.986,10056.393,11044.243,11381.994,11751.841,11688.063,11846.556,10557.026,10408.758,11065.296,11532.753,12472.508,14427.473,14618.836,12444.705,11297.847,10886.095,10349.828,9380.528,8865.244
2018-12-12,8553.039,8548.851,8506.704,8590.993,8760.855,9823.01,11073.399,11490.223,11766.703,11833.588,11733.315,10747.758,10456.302,11139.134,11539.204,12395.607,14396.679,14659.306,12688.28,12044.778,11226.948,10170.137,9476.177,8964.032
2018-12-13,8691.807,8633.987,8659.373,8704.76,8941.075,10210.218,11350.493,11637.4,11877.329,11736.006,11879.589,10864.061,10617.49,11314.946,11661.002,12358.043,14008.558,15491.126,13369.103,12264.87,11666.26,10564.324,9838.811,9099.704
2018-12-14,8750.733,8767.999,8770.108,8822.336,9086.15,10410.433,11397.294,11496.391,11816.855,11697.355,11802.3,10865.165,10721.735,11365.412,11784.068,12364.129,14008.696,14982.721,12813.301,11917.818,11525.315,10414.804,9739.374,8822.689
2018-12-17,8068.677,8056.259,7847.216,7926.36,8296.333,9871.699,10892.724,11299.019,11587.46,11427.419,11567.967,10468.648,10496.71,11239.965,11382.202,12186.345,13366.371,15241.288,12528.534,11601.017,11342.27,10329.202,9586.413,8957.707
2018-12-18,8731.682,8669.389,8709.005,8662.522,9003.017,10264.295,11130.709,11439.78,11654.452,11329.989,11486.133,10513.043,10462.949,11288.035,11578.018,12278.071,13411.644,14844.597,12606.882,12075.674,11517.694,10022.508,9598.27,8950.667
2018-12-19,8734.237,8622.519,8707.878,8779.017,9097.401,10353.218,11262.624,11627.849,11754.434,11546.634,11731.309,10672.597,10612.192,11409.531,11830.39,12432.602,13688.215,15369.397,12762.482,11983.915,11494.605,10527.944,9766.94,9133.641
2018-12-20,9074.288,8825.512,8877.984,8899.979,9176.897,10210.162,11163.292,11721.357,11936.178,11834.943,11902.995,10720.253,10969.528,11829.905,12138.005,12738.668,13654.287,15494.611,12863.54,12206.984,11618.924,10833.555,9821.081,9249.077
2018-12-21,9151.487,9080.218,9063.766,9061.319,9395.949,10373.829,11109.743,11964.057,12235.0,11976.799,12081.876,10974.059,11100.262,10747.726,12099.529,12787.417,13570.451,15169.968,12586.833,11915.037,11831.166,10951.884,10114.561,9450.196
2018-12-24,8412.45,8236.577,8249.373,8301.937,8527.296,9671.339,10785.992,11543.984,11802.229,12030.125,12120.382,10778.329,10868.519,11668.234,12042.253,12450.312,13576.684,15148.074,12666.825,11794.686,11225.767,10432.115,9742.155,9254.034
2018-12-25,8948.747,8851.214,8913.777,8857.374,9105.442,10122.176,10944.997,11705.894,11891.272,12171.43,11993.429,10623.862,10811.06,11638.705,11967.103,12566.826,13640.963,15374.811,12842.072,12116.556,11449.857,10634.893,9771.597,9232.139
2018-12-26,8936.165,8918.045,8837.172,9016.423,9194.921,10129.733,10955.843,11590.182,11745.477,11699.011,11980.455,10826.844,10773.602,11626.965,12055.153,12640.898,13449.13,15331.4,12738.933,11973.192,11598.243,10638.173,9934.33,9258.069
2018-12-27,9172.799,9044.173,9163.404,9037.569,9277.793,10077.771,10560.883,11552.2,12047.781,12106.343,11737.033,10956.08,10760.295,11766.778,12081.998,12594.391,14321.415,15026.935,12708.302,11786.476,11558.53,10600.115,9972.458,9306.65
2018-12-28,9150.714,8998.768,8979.664,8967.241,9169.213,9922.593,10860.535,11648.408,11861.91,11932.809,11930.635,10501.332,10354.227,11053.746,11394.351,12456.038,13750.512,14163.168,12130.521,11725.727,10975.658,10392.632,9412.084,8795.375
2018-12-31,7575.693,7613.598,7412.722,7561.957,7519.542,7792.488,9358.328,10094.731,9936.987,9201.453,9168.624,9355.789,8665.767,9177.504,9537.702,10416.611,11101.332,12602.976,10524.285,10028.522,10027.238,9174.751,8464.638,7976.333
2019-01-01,7352.138,7355.292,7296.956,7373.166,7539.924,7857.214,9294.15,9665.023,9664.821,9445.933,9585.844,9240.643,8524.413,8590.652,8998.616,10044.737,11589.403,13006.803,11161.601,10591.994,8888.529,7929.759,7077.039,6670.08
2019-01-02,6815.012,6779.563,6787.135,6819.813,7054.892,8936.066,10968.304,11412.256,11725.382,11514.694,11786.159,10649.603,10531.502,11053.928,11398.534,12202.598,13619.116,15523.339,13275.116,12599.391,11516.396,10422.291,9587.131,8791.011
2019-01-03,8412.216,8437.365,8422.9,8403.743,8595.973,9733.296,11492.833,11808.09,11832.875,11911.791,11808.737,10725.923,10574.219,11135.029,11242.512,11648.849,13555.852,15846.18,13501.46,12502.807,11551.578,10499.926,9459.513,8760.104
2019-01-04,8811.247,8785.416,8694.358,8811.158,8961.144,10280.792,11806.457,11869.828,11984.332,11872.193,12671.697,11173.745,10647.637,11578.33,11819.387,12546.316,13965.868,15425.452,13126.65,12891.755,11717.844,10761.173,10015.162,9214.705
2019-01-07,8410.263,8164.276,8077.931,8127.053,8476.742,9757.635,11020.838,11774.635,12109.89,11821.177,11951.717,10783.044,10750.022,11604.558,11852.161,12703.22,14290.772,15533.705,13112.664,12201.551,11766.327,10761.778,9780.111,9263.767
2019-01-08,8857.606,9272.579,8915.738,8898.28,9071.129,10354.744,11538.087,12112.503,12134.993,11958.515,12120.744,10769.504,10848.704,11397.45,11869.069,12779.23,14114.25,15203.616,13033.86,12392.267,11504.938,10781.265,9873.457,9091.318
2019-01-09,8630.6,8791.739,8807.899,8874.412,9101.022,10140.564,11176.025,12086.129,12428.596,12166.379,13037.692,10931.982,10663.045,11682.633,12050.364,13024.214,14466.706,15183.447,13339.027,12388.578,11940.332,10755.987,9888.307,9240.582
2019-01-10,8729.223,8775.302,8789.042,8836.568,8998.066,10148.559,11721.328,12002.237,12044.225,11731.399,12134.851,10797.891,10708.131,11481.671,11938.294,12692.888,13920.962,15204.177,13246.092,12314.539,11645.827,10686.914,9875.865,8966.227
2019-01-11,8515.675,8498.594,8408.29,8478.535,8788.476,9875.186,11236.271,11659.819,11670.409,11928.658,11889.324,10658.068,10696.65,11522.55,11800.421,12455.491,13570.376,15318.886,13171.507,12281.939,11614.861,10590.091,9546.66,8476.562
2019-01-14,8338.115,8268.959,8179.292,8417.924,8690.577,9757.096,11051.475,11874.692,12074.117,11855.812,12068.877,10865.965,10750.576,11648.915,12055.207,12539.32,13269.914,15250.55,13214.045,12170.386,11950.192,10723.346,9932.769,9123.986
2019-01-15,8971.957,8875.511,8937.117,9005.397,9179.667,10339.288,11389.653,11924.745,12221.215,11756.461,12015.708,10928.464,11008.453,11549.146,12010.257,12635.664,13815.227,14991.098,12954.685,12075.386,11670.534,10582.191,9857.93,9224.955
2019-01-16,8987.807,8722.039,8731.644,8754.938,8980.859,10059.718,11281.796,11610.68,11675.274,11581.004,12017.39,11226.212,10694.196,11226.649,11369.048,12266.243,14161.663,14327.602,12797.528,11897.026,11347.167,10570.156,10008.011,9495.434
2019-01-17,9197.329,8835.156,8870.326,8863.748,9018.916,10178.206,11497.537,11551.528,11638.557,11503.336,11762.446,10793.938,10583.454,11580.715,11726.841,12483.722,13726.959,15387.946,13362.618,12276.3,11650.979,10872.798,10032.262,9370.95
2019-01-18,8908.435,8810.405,8756.856,8721.584,8775.034,10121.213,11528.609,11578.165,11734.718,11800.538,12206.581,10895.797,10830.565,11560.923,11826.64,12407.609,13659.148,15382.147,13318.417,12303.092,11702.746,10650.183,9895.481,9094.949
2019-01-21,8083.026,7891.41,7837.25,7795.329,8129.794,9436.058,10926.372,11937.355,11941.249,11683.383,11804.225,10665.505,10449.865,11566.073,11681.298,12381.964,13698.295,14738.869,13012.94,12459.613,11767.746,10564.222,9734.473,8967.659
2019-01-22,8893.44,8168.14,8877.393,8917.018,9079.463,10193.132,11573.591,11962.873,11978.6,11814.665,11937.88,10872.282,10738.269,11530.218,11791.504,12211.819,13224.905,15368.448,13723.128,12525.748,11886.295,11046.448,9983.729,9299.27
2019-01-23,9037.753,8953.545,8955.486,8854.982,9039.608,10225.517,11417.303,11473.2,11819.195,11570.869,11829.33,10739.407,10622.984,11365.18,11608.684,12230.53,13386.673,14948.892,13157.485,12449.061,12019.133,10933.988,10185.129,9087.214
2019-01-24,8646.709,8602.107,8732.995,8647.568,8897.623,10054.295,11395.144,11716.297,11787.31,11614.175,11987.354,10936.412,10881.447,11222.59,11789.05,12522.082,13577.906,15186.655,13572.606,12245.84,11753.255,10883.989,9984.074,9228.446
2019-01-25,8928.611,8659.28,8707.479,8687.308,8939.31,10102.163,11175.801,11591.274,11765.6,11603.171,11782.943,10671.006,10609.589,11278.398,11672.42,12049.713,13106.031,14709.764,13038.769,12135.629,11599.028,10791.575,9789.373,8930.311
2019-01-28,7821.282,7725.731,7730.673,7815.008,8110.046,9465.051,10609.544,10931.14,11419.983,11358.223,11146.994,10313.82,10295.311,10915.505,11293.548,11739.01,12398.146,14338.567,12996.132,11887.993,11554.119,10429.807,9446.447,8574.888
2019-01-29,8454.647,8337.215,8360.758,8270.399,8356.122,9427.948,10500.103,11001.729,11009.944,10820.691,11153.531,10129.143,9988.297,10698.787,11050.595,11567.876,12351.69,14077.633,12834.225,11998.134,11277.317,10334.257,9192.266,8453.792
2019-01-30,8116.26,8077.62,8105.026,8104.763,8316.72,9321.178,10264.29,10751.624,10876.821,10807.097,10952.203,10045.941,9809.528,10475.796,10737.616,11108.814,11732.358,13512.844,12633.442,11827.85,11174.701,10275.497,9296.99,8307.851
2019-01-31,8181.324,8118.398,7769.276,7809.702,7964.738,8708.318,9578.711,9853.673,10635.026,10631.016,10738.795,9946.439,9744.812,10037.496,9739.99,10417.216,11218.351,12804.767,11713.486,10810.191,10116.522,9459.242,8598.543,7867.643
2019-02-01,7515.501,7346.86,7321.845,7284.386,7576.574,8328.372,9418.52,9474.789,9402.512,9276.009,9804.903,8947.21,8591.885,8846.958,8997.108,9329.061,10400.641,12002.738,11218.747,10367.892,9728.674,8917.538,7959.178,7049.974
2019-02-04,5613.742,5438.423,5369.089,5417.419,5696.186,6233.244,7319.322,7510.249,7580.719,7684.598,7589.575,7182.463,7002.75,7382.314,8042.703,8782.127,9655.894,11048.015,10686.807,10557.142,9953.975,9294.356,8470.281,7528.715
2019-02-05,6185.141,5805.005,5464.878,5344.242,5396.895,6085.943,7790.321,7889.833,7253.715,6577.778,6065.185,6173.011,5945.528,5884.275,6095.849,6555.984,7450.826,9092.836,9039.821,8693.743,7940.848,7160.002,6346.502,5799.845
2019-02-06,5496.891,5413.028,5377.022,5333.3,5559.804,6409.655,8030.379,8179.218,7698.85,6740.621,6421.034,6460.592,6329.757,6383.884,6547.504,7118.426,7758.252,9143.459,9029.366,8795.997,7975.025,7473.942,6477.426,5891.96
2019-02-07,5623.86,5500.759,5379.939,5404.576,5570.368,6095.116,7663.532,7801.88,7390.803,6864.768,6736.189,6716.762,6563.789,6565.468,6935.223,7554.498,8308.249,9577.829,9066.094,8661.136,7943.73,7207.453,6586.01,5896.693
2019-02-08,5676.794,5527.033,5527.577,5532.172,5733.221,6200.75,7444.916,7477.583,7365.112,7071.829,7350.842,7119.113,6892.127,6975.238,7264.303,7786.079,8478.816,10207.457,9689.234,8967.177,8383.24,7652.132,6823.182,6263.052
2019-02-11,6875.465,6832.293,6890.708,7006.38,7073.952,8113.011,8981.524,9432.984,9713.63,9608.629,10254.977,9315.748,8996.82,9281.794,9735.5,10478.003,12247.424,12679.297,11276.137,10405.292,9736.996,8761.791,7969.33,7371.447
